0	-33	-5	-20	4635	9870	0.469605
1	-33	-5	-16	4618	9941	0.464541
2	-33	-5	-12	4683	10055	0.465738
3	-33	-5	-8	4811	10163	0.473384
4	-33	-5	-4	4940	10225	0.483130
5	-33	-5	0	5002	10302	0.485537
6	-33	-5	4	5028	10314	0.487493
7	-33	-5	8	5094	10357	0.491841
8	-33	-5	12	5126	10324	0.496513
9	-33	-5	16	5286	10361	0.510182
10	-33	-5	20	5445	10330	0.527106
11	-33	-5	24	5630	10283	0.547506
12	-33	-5	28	5745	10253	0.560324
13	-33	-5	32	5717	10178	0.561702
14	-33	-5	36	5816	10181	0.571260
15	-33	-5	40	5861	10182	0.575624
16	-33	-5	44	5780	10156	0.569122
17	-33	-5	48	5803	10246	0.566367
18	-33	-5	52	5791	10285	0.563053
19	-33	-5	56	5867	10347	0.567024
20	-33	-5	60	5980	10470	0.571156
21	-33	-5	64	5976	10546	0.566660
22	-33	-5	68	5974	10611	0.563001
23	-33	-5	72	5947	10702	0.555691
24	-33	-5	76	5913	10747	0.550200
25	-33	-5	80	5980	10795	0.553960
26	-33	-5	84	6062	10809	0.560829
27	-33	-5	88	5957	10808	0.551166
28	-33	-5	92	5908	10791	0.547493
29	-33	-5	96	5884	10717	0.549034
30	-33	-5	100	5815	10672	0.544884
31	-33	-5	104	5788	10626	0.544702
32	-33	-5	108	5762	10518	0.547823
33	-33	0	-20	4770	10162	0.469396
34	-33	0	-16	4830	10290	0.469388
35	-33	0	-12	4990	10442	0.477878
36	-33	0	-8	5207	10531	0.494445
37	-33	0	-4	5350	10642	0.502725
38	-33	0	0	5361	10742	0.499069
39	-33	0	4	5383	10754	0.500558
40	-33	0	8	5371	10697	0.502103
41	-33	0	12	5447	10655	0.511215
42	-33	0	16	5594	10630	0.526246
43	-33	0	20	5771	10575	0.545721
44	-33	0	24	5877	10526	0.558332
45	-33	0	28	5865	10460	0.560707
46	-33	0	32	5875	10441	0.562686
47	-33	0	36	5851	10407	0.562218
48	-33	0	40	5784	10343	0.559219
49	-33	0	44	5802	10351	0.560526
50	-33	0	48	5809	10375	0.559904
51	-33	0	52	5828	10444	0.558024
52	-33	0	56	5834	10491	0.556096
53	-33	0	60	5943	10576	0.561933
54	-33	0	64	5984	10664	0.561140
55	-33	0	68	5954	10747	0.554015
56	-33	0	72	5984	10823	0.552897
57	-33	0	76	6040	10868	0.555760
58	-33	0	80	5965	10945	0.544998
59	-33	0	84	5899	10977	0.537396
60	-33	0	88	5915	11051	0.535246
61	-33	0	92	5917	11019	0.536982
62	-33	0	96	5856	10918	0.536362
63	-33	0	100	5830	10829	0.538369
64	-33	0	104	5743	10735	0.534979
65	-33	0	108	5739	10636	0.539583
66	-33	5	-20	4588	9870	0.464843
67	-33	5	-16	4743	10017	0.473495
68	-33	5	-12	4949	10111	0.489467
69	-33	5	-8	5060	10181	0.497004
70	-33	5	-4	5185	10206	0.508034
71	-33	5	0	5242	10240	0.511914
72	-33	5	4	5267	10251	0.513804
73	-33	5	8	5387	10300	0.523010
74	-33	5	12	5466	10257	0.532904
75	-33	5	16	5561	10214	0.544449
76	-33	5	20	5659	10172	0.556331
77	-33	5	24	5680	10096	0.562599
78	-33	5	28	5705	10016	0.569589
79	-33	5	32	5658	9946	0.568872
80	-33	5	36	5486	9933	0.552300
81	-33	5	40	5494	9920	0.553831
82	-33	5	44	5482	9868	0.555533
83	-33	5	48	5594	9883	0.566022
84	-33	5	52	5622	9921	0.566677
85	-33	5	56	5686	9996	0.568828
86	-33	5	60	5677	10005	0.567416
87	-33	5	64	5622	10079	0.557793
88	-33	5	68	5554	10157	0.546815
89	-33	5	72	5570	10220	0.545010
90	-33	5	76	5485	10262	0.534496
91	-33	5	80	5552	10269	0.540656
92	-33	5	84	5663	10320	0.548740
93	-33	5	88	5620	10276	0.546905
94	-33	5	92	5611	10302	0.544652
95	-33	5	96	5674	10205	0.556002
96	-33	5	100	5764	10186	0.565875
97	-33	5	104	5753	10112	0.568928
98	-33	5	108	5780	10056	0.574781
99	-30	-5	-20	4715	10173	0.463482
100	-30	-5	-16	4707	10297	0.457123
101	-30	-5	-12	4725	10381	0.455158
102	-30	-5	-8	4843	10469	0.462604
103	-30	-5	-4	4910	10573	0.464390
104	-30	-5	0	4989	10646	0.468627
105	-30	-5	4	5058	10660	0.474484
106	-30	-5	8	5170	10711	0.482681
107	-30	-5	12	5261	10710	0.491223
108	-30	-5	16	5463	10668	0.512092
109	-30	-5	20	5570	10620	0.524482
110	-30	-5	24	5741	10564	0.543449
111	-30	-5	28	5797	10543	0.549843
112	-30	-5	32	5865	10499	0.558625
113	-30	-5	36	5888	10473	0.562208
114	-30	-5	40	5928	10453	0.567110
115	-30	-5	44	5924	10438	0.567542
116	-30	-5	48	5989	10467	0.572179
117	-30	-5	52	6037	10572	0.571037
118	-30	-5	56	6052	10677	0.566826
119	-30	-5	60	6046	10743	0.562785
120	-30	-5	64	6066	10870	0.558050
121	-30	-5	68	6139	10946	0.560844
122	-30	-5	72	6104	11043	0.552748
123	-30	-5	76	6089	11109	0.548114
124	-30	-5	80	6192	11151	0.555287
125	-30	-5	84	6243	11200	0.557411
126	-30	-5	88	6240	11157	0.559290
127	-30	-5	92	6225	11179	0.556848
128	-30	-5	96	6123	11103	0.551473
129	-30	-5	100	6149	11093	0.554314
130	-30	-5	104	6159	11016	0.559096
131	-30	-5	108	6140	10911	0.562735
132	-30	0	-20	5010	10477	0.478190
133	-30	0	-16	4990	10621	0.469824
134	-30	0	-12	5034	10718	0.469677
135	-30	0	-8	5219	10873	0.479996
136	-30	0	-4	5301	10995	0.482128
137	-30	0	0	5359	11108	0.482445
138	-30	0	4	5381	11077	0.485781
139	-30	0	8	5507	11060	0.497920
140	-30	0	12	5617	11009	0.510219
141	-30	0	16	5764	10935	0.527115
142	-30	0	20	5859	10920	0.536538
143	-30	0	24	5905	10910	0.541247
144	-30	0	28	5939	10801	0.549856
145	-30	0	32	5934	10730	0.553029
146	-30	0	36	5750	10711	0.536831
147	-30	0	40	5675	10660	0.532364
148	-30	0	44	5770	10676	0.540465
149	-30	0	48	5855	10698	0.547299
150	-30	0	52	6000	10760	0.557621
151	-30	0	56	6098	10844	0.562339
152	-30	0	60	6103	10938	0.557963
153	-30	0	64	6131	11034	0.555646
154	-30	0	68	6109	11134	0.548680
155	-30	0	72	6177	11198	0.551616
156	-30	0	76	6260	11265	0.555704
157	-30	0	80	6254	11342	0.551402
158	-30	0	84	6165	11410	0.540316
159	-30	0	88	6191	11445	0.540935
160	-30	0	92	6206	11421	0.543385
161	-30	0	96	6119	11337	0.539737
162	-30	0	100	6096	11246	0.542059
163	-30	0	104	6080	11152	0.545194
164	-30	0	108	5992	11007	0.544381
165	-30	5	-20	4757	10329	0.460548
166	-30	5	-16	4870	10449	0.466073
167	-30	5	-12	4950	10564	0.468573
168	-30	5	-8	5052	10623	0.475572
169	-30	5	-4	5165	10699	0.482755
170	-30	5	0	5206	10712	0.485997
171	-30	5	4	5351	10738	0.498324
172	-30	5	8	5558	10739	0.517553
173	-30	5	12	5593	10719	0.521784
174	-30	5	16	5733	10715	0.535044
175	-30	5	20	5836	10650	0.547981
176	-30	5	24	5861	10572	0.554389
177	-30	5	28	5857	10535	0.555956
178	-30	5	32	5712	10467	0.545715
179	-30	5	36	5686	10402	0.546626
180	-30	5	40	5688	10377	0.548135
181	-30	5	44	5716	10355	0.552004
182	-30	5	48	5762	10324	0.558117
183	-30	5	52	5793	10355	0.559440
184	-30	5	56	5809	10388	0.559203
185	-30	5	60	5813	10498	0.553725
186	-30	5	64	5822	10584	0.550076
187	-30	5	68	5854	10672	0.548538
188	-30	5	72	5849	10699	0.546687
189	-30	5	76	5837	10800	0.540463
190	-30	5	80	5880	10799	0.544495
191	-30	5	84	5974	10840	0.551107
192	-30	5	88	5937	10821	0.548655
193	-30	5	92	5931	10763	0.551055
194	-30	5	96	5927	10732	0.552274
195	-30	5	100	5982	10687	0.559745
196	-30	5	104	6009	10636	0.564968
197	-30	5	108	6009	10547	0.569735
198	-27	-5	-20	4828	10518	0.459023
199	-27	-5	-16	4836	10589	0.456700
200	-27	-5	-12	4916	10720	0.458582
201	-27	-5	-8	4915	10822	0.454167
202	-27	-5	-4	4961	10872	0.456310
203	-27	-5	0	5105	10953	0.466082
204	-27	-5	4	5243	10994	0.476896
205	-27	-5	8	5293	11018	0.480396
206	-27	-5	12	5447	11012	0.494642
207	-27	-5	16	5588	10990	0.508462
208	-27	-5	20	5738	10943	0.524353
209	-27	-5	24	5722	10868	0.526500
210	-27	-5	28	5814	10832	0.536743
211	-27	-5	32	5850	10746	0.544389
212	-27	-5	36	5855	10762	0.544044
213	-27	-5	40	5850	10735	0.544946
214	-27	-5	44	6002	10772	0.557185
215	-27	-5	48	6060	10816	0.560281
216	-27	-5	52	6094	10880	0.560110
217	-27	-5	56	6108	10951	0.557757
218	-27	-5	60	6130	11040	0.555254
219	-27	-5	64	6267	11173	0.560906
220	-27	-5	68	6285	11270	0.557675
221	-27	-5	72	6318	11395	0.554454
222	-27	-5	76	6294	11440	0.550175
223	-27	-5	80	6385	11512	0.554639
224	-27	-5	84	6437	11553	0.557171
225	-27	-5	88	6402	11530	0.555247
226	-27	-5	92	6451	11540	0.559012
227	-27	-5	96	6436	11486	0.560334
228	-27	-5	100	6455	11462	0.563165
229	-27	-5	104	6489	11403	0.569061
230	-27	-5	108	6511	11312	0.575583
231	-27	0	-20	5130	10823	0.473991
232	-27	0	-16	5161	10962	0.470808
233	-27	0	-12	5167	11110	0.465077
234	-27	0	-8	5265	11202	0.470005
235	-27	0	-4	5318	11352	0.468464
236	-27	0	0	5396	11486	0.469789
237	-27	0	4	5561	11452	0.485592
238	-27	0	8	5672	11405	0.497326
239	-27	0	12	5719	11369	0.503035
240	-27	0	16	5841	11310	0.516446
241	-27	0	20	5910	11277	0.524076
242	-27	0	24	5945	11212	0.530235
243	-27	0	28	5889	11131	0.529063
244	-27	0	32	5745	11066	0.519158
245	-27	0	36	5762	11029	0.522441
246	-27	0	40	5738	10943	0.524353
247	-27	0	44	5801	10959	0.529337
248	-27	0	48	6028	10988	0.548598
249	-27	0	52	6135	11054	0.555003
250	-27	0	56	6164	11101	0.555265
251	-27	0	60	6195	11254	0.550471
252	-27	0	64	6182	11344	0.544958
253	-27	0	68	6268	11463	0.546803
254	-27	0	72	6440	11565	0.556853
255	-27	0	76	6535	11667	0.560127
256	-27	0	80	6548	11728	0.558322
257	-27	0	84	6503	11778	0.552131
258	-27	0	88	6473	11817	0.547770
259	-27	0	92	6501	11777	0.552008
260	-27	0	96	6421	11707	0.548475
261	-27	0	100	6350	11614	0.546754
262	-27	0	104	6334	11506	0.550495
263	-27	0	108	6312	11404	0.553490
264	-27	5	-20	5063	10785	0.469448
265	-27	5	-16	5106	10917	0.467711
266	-27	5	-12	5111	11015	0.464004
267	-27	5	-8	5232	11112	0.470842
268	-27	5	-4	5297	11145	0.475280
269	-27	5	0	5398	11202	0.481878
270	-27	5	4	5580	11208	0.497859
271	-27	5	8	5681	11228	0.505967
272	-27	5	12	5804	11213	0.517613
273	-27	5	16	5886	11119	0.529364
274	-27	5	20	5931	11120	0.533363
275	-27	5	24	5872	11017	0.532994
276	-27	5	28	5743	10926	0.525627
277	-27	5	32	5746	10873	0.528465
278	-27	5	36	5815	10802	0.538326
279	-27	5	40	5798	10726	0.540556
280	-27	5	44	5832	10698	0.545149
281	-27	5	48	5903	10758	0.548708
282	-27	5	52	5941	10790	0.550602
283	-27	5	56	5943	10892	0.545630
284	-27	5	60	6025	10975	0.548975
285	-27	5	64	6121	11078	0.552537
286	-27	5	68	6084	11121	0.547073
287	-27	5	72	6153	11235	0.547664
288	-27	5	76	6193	11294	0.548344
289	-27	5	80	6280	11339	0.553841
290	-27	5	84	6278	11326	0.554300
291	-27	5	88	6232	11334	0.549850
292	-27	5	92	6230	11247	0.553925
293	-27	5	96	6236	11254	0.554114
294	-27	5	100	6189	11165	0.554322
295	-27	5	104	6204	11080	0.559928
296	-27	5	108	6181	11042	0.559772
297	-24	-5	-20	5015	10780	0.465213
298	-24	-5	-16	5016	10894	0.460437
299	-24	-5	-12	5000	11021	0.453679
300	-24	-5	-8	4963	11156	0.444873
301	-24	-5	-4	4997	11206	0.445922
